Ligand receptor pair,Source,PMID support,Ligand gene symbol,Ligand HGNC ID,Ligand location,Receptor gene symbol,Receptor HGNC ID,HGNC L R,secondary source?
THBS1 CD36,Ramilowski_2015_Literature_supported,"1379600,10772961, 10487979,",THBS1,HGNC:11785,secreted,CD36,HGNC:1663,HGNC:11785 HGNC:1663,
THBS1 CD47,Ramilowski_2015_Literature_supported,"11980922,9169439, 8550562, 10397731,",THBS1,HGNC:11785,secreted,CD47,HGNC:1682,HGNC:11785 HGNC:1682,
THBS1 ITGA2B,Ramilowski_2015_Literature_supported,"2478219,",THBS1,HGNC:11785,secreted,ITGA2B,HGNC:6138,HGNC:11785 HGNC:6138,
THBS1 ITGA3,Ramilowski_2015_Literature_supported,"10196234,",THBS1,HGNC:11785,secreted,ITGA3,HGNC:6139,HGNC:11785 HGNC:6139,
THBS1 ITGA4,Ramilowski_2015_Literature_supported,"14699013,",THBS1,HGNC:11785,secreted,ITGA4,HGNC:6140,HGNC:11785 HGNC:6140,
THBS1 ITGA6,Ramilowski_2015_Literature_supported,"12909644,",THBS1,HGNC:11785,secreted,ITGA6,HGNC:6142,HGNC:11785 HGNC:6142,
THBS1 ITGB1,Ramilowski_2015_Literature_supported,"15292271,",THBS1,HGNC:11785,secreted,ITGB1,HGNC:6153,HGNC:11785 HGNC:6153,
THBS1 ITGB3,Ramilowski_2015_Literature_supported,"2478219,",THBS1,HGNC:11785,secreted,ITGB3,HGNC:6156,HGNC:11785 HGNC:6156,
THBS1 LRP1,Ramilowski_2015_Literature_supported,"9045712, 14991768, 7775583,",THBS1,HGNC:11785,secreted,LRP1,HGNC:6692,HGNC:11785 HGNC:6692,
THBS1 PTPRJ,Baccin et al. 2020 (RNA-Magnet),"22308318,",THBS1,HGNC:11785,secreted,PTPRJ,HGNC:9673,HGNC:11785 HGNC:9673,
THBS1 SDC1,Ramilowski_2015_Literature_supported,"11257118,",THBS1,HGNC:11785,secreted,SDC1,HGNC:10658,HGNC:11785 HGNC:10658,
THBS1 SDC4,Baccin et al. 2020 (RNA-Magnet),"17879962,",THBS1,HGNC:11785,secreted,SDC4,HGNC:10661,HGNC:11785 HGNC:10661,
THBS1 TNFRSF11B,Ramilowski_2015_Literature_supported,"15799029,",THBS1,HGNC:11785,secreted,TNFRSF11B,HGNC:11909,HGNC:11785 HGNC:11909,
THBS2 CD47,Ramilowski_2015_Literature_supported,"8550562,",THBS2,HGNC:11786,secreted,CD47,HGNC:1682,HGNC:11786 HGNC:1682,
THBS2 ITGA4,Ramilowski_2015_Literature_supported,"14699013,",THBS2,HGNC:11786,secreted,ITGA4,HGNC:6140,HGNC:11786 HGNC:6140,
THBS2 ITGA6,Ramilowski_2015_Literature_supported,"12909644,",THBS2,HGNC:11786,secreted,ITGA6,HGNC:6142,HGNC:11786 HGNC:6142,
THBS2 ITGB1,Ramilowski_2015_Literature_supported,"15292271,",THBS2,HGNC:11786,secreted,ITGB1,HGNC:6153,HGNC:11786 HGNC:6153,
THBS2 NOTCH3,Ramilowski_2015_Literature_supported,"19147503,",THBS2,HGNC:11786,secreted,NOTCH3,HGNC:7883,HGNC:11786 HGNC:7883,
THPO MPL,Ramilowski_2015_Literature_supported,"10495959,9766811,",THPO,HGNC:11795,secreted,MPL,HGNC:7217,HGNC:11795 HGNC:7217,CellphoneDB
TIGIT NECTIN2,Efremova et al. 2020 (CellphoneDB),"19815499,",TIGIT,HGNC:26838,plasma membrane,NECTIN2,HGNC:9707,HGNC:26838 HGNC:9707,
TIGIT PVR,Efremova et al. 2020 (CellphoneDB),"19815499,",TIGIT,HGNC:26838,plasma membrane,PVR,HGNC:9705,HGNC:26838 HGNC:9705,
TIMD4 HAVCR1,Hou et al. 2020 (this publication),"28949386,",TIMD4,HGNC:25132,plasma membrane,HAVCR1,HGNC:17866,HGNC:25132 HGNC:17866,
TIMP1 CD63,Ramilowski_2015_Literature_supported,"16917503,",TIMP1,HGNC:11820,secreted,CD63,HGNC:1692,HGNC:11820 HGNC:1692,
TIMP2 ITGA3,Ramilowski_2015_Literature_supported,"12887919, 16326706,",TIMP2,HGNC:11821,secreted,ITGA3,HGNC:6139,HGNC:11821 HGNC:6139,
TIMP2 ITGB1,Ramilowski_2015_Literature_supported,"16326706, 12887919,",TIMP2,HGNC:11821,secreted,ITGB1,HGNC:6153,HGNC:11821 HGNC:6153,
TIMP3 AGTR2,Ramilowski_2015_Literature_supported,"18344519,",TIMP3,HGNC:11822,secreted,AGTR2,HGNC:338,HGNC:11822 HGNC:338,
TIMP3 KDR,Ramilowski_2015_Literature_supported,"12652295,",TIMP3,HGNC:11822,secreted,KDR,HGNC:6307,HGNC:11822 HGNC:6307,
TNC CNTN1,Ramilowski_2015_Literature_supported,"10103110,",TNC,HGNC:5318,secreted,CNTN1,HGNC:2171,HGNC:5318 HGNC:2171,
TNC EGFR,Ramilowski_2015_Literature_supported,"11470832,",TNC,HGNC:5318,secreted,EGFR,HGNC:3236,HGNC:5318 HGNC:3236,
TNC ITGA7,Ramilowski_2015_Literature_supported,"14715956,",TNC,HGNC:5318,secreted,ITGA7,HGNC:6143,HGNC:5318 HGNC:6143,
TNC ITGAV,Hou et al. 2020 (this publication),"9314546,",TNC,HGNC:5318,secreted,ITGAV,HGNC:6150,HGNC:5318 HGNC:6150,Ramilowski_2015_Putative
TNC ITGB1,Ramilowski_2015_Literature_supported,"14715956,",TNC,HGNC:5318,secreted,ITGB1,HGNC:6153,HGNC:5318 HGNC:6153,
TNC ITGB3,Hou et al. 2020 (this publication),"9314546,",TNC,HGNC:5318,secreted,ITGB3,HGNC:6156,HGNC:5318 HGNC:6156,
TNC PTPRB,Ramilowski_2015_Literature_supported,"11313993,",TNC,HGNC:5318,secreted,PTPRB,HGNC:9665,HGNC:5318 HGNC:9665,
TNC PTPRZ1,Baccin et al. 2020 (RNA-Magnet),"20689858,",TNC,HGNC:5318,secreted,PTPRZ1,HGNC:9685,HGNC:5318 HGNC:9685,
TNF TNFRSF1A,Ramilowski_2015_Literature_supported,"7852363,10634209, 14743216, 19084540,",TNF,HGNC:11892,plasma membrane; secreted,TNFRSF1A,HGNC:11916,HGNC:11892 HGNC:11916,CellphoneDB
TNF TNFRSF1B,Ramilowski_2015_Literature_supported,"2158863,7664431, 2158863, 19084540,",TNF,HGNC:11892,plasma membrane; secreted,TNFRSF1B,HGNC:11917,HGNC:11892 HGNC:11917,CellphoneDB
TNF TNFRSF21,Ramilowski_2015_Literature_supported,"9714541,",TNF,HGNC:11892,plasma membrane; secreted,TNFRSF21,HGNC:13469,HGNC:11892 HGNC:13469,
TNFRSF14 BTLA,Hou et al. 2020 (this publication),"29061848,",TNFRSF14,HGNC:11912,plasma membrane,BTLA,HGNC:21087,HGNC:11912 HGNC:21087,
TNFRSF14 CD160,Hou et al. 2020 (this publication),"31332204,",TNFRSF14,HGNC:11912,plasma membrane,CD160,HGNC:17013,HGNC:11912 HGNC:17013,
TNFSF10 TNFRSF10A,Ramilowski_2015_Literature_supported,"15766588,10549288, 9082980, 9325248,",TNFSF10,HGNC:11925,plasma membrane; secreted,TNFRSF10A,HGNC:11904,HGNC:11925 HGNC:11904,CellphoneDB
TNFSF10 TNFRSF10B,Ramilowski_2015_Literature_supported,"15766588,9311998, 10549288, 9325248,",TNFSF10,HGNC:11925,plasma membrane; secreted,TNFRSF10B,HGNC:11905,HGNC:11925 HGNC:11905,CellphoneDB
TNFSF10 TNFRSF10C,Ramilowski_2015_Literature_supported,"9325248,9613612, 9314565, 9325248,",TNFSF10,HGNC:11925,plasma membrane; secreted,TNFRSF10C,HGNC:11906,HGNC:11925 HGNC:11906,CellphoneDB_flipped
TNFSF10 TNFRSF10D,Ramilowski_2015_Literature_supported,"9242610,9430226,",TNFSF10,HGNC:11925,plasma membrane; secreted,TNFRSF10D,HGNC:11907,HGNC:11925 HGNC:11907,CellphoneDB
TNFSF10 TNFRSF11B,Ramilowski_2015_Literature_supported,"9520411, 12221720,",TNFSF10,HGNC:11925,plasma membrane; secreted,TNFRSF11B,HGNC:11909,HGNC:11925 HGNC:11909,CellphoneDB
TNFSF11 TNFRSF11A,Ramilowski_2015_Literature_supported,"11581298,9367155,",TNFSF11,HGNC:11926,plasma membrane; secreted,TNFRSF11A,HGNC:11908,HGNC:11926 HGNC:11908,CellphoneDB
TNFSF11 TNFRSF11B,Ramilowski_2015_Literature_supported,"9568710, 11733492,12221720, 9520411,",TNFSF11,HGNC:11926,plasma membrane; secreted,TNFRSF11B,HGNC:11909,HGNC:11926 HGNC:11909,CellphoneDB
TNFSF12 CD163,Hou et al. 2020 (this publication),"19473660,",TNFSF12,HGNC:11927,plasma membrane; secreted,CD163,HGNC:1631,HGNC:11927 HGNC:1631,
TNFSF12 TNFRSF12A,Ramilowski_2015_Literature_supported,"12787562,11728344, 12529173,",TNFSF12,HGNC:11927,plasma membrane; secreted,TNFRSF12A,HGNC:18152,HGNC:11927 HGNC:18152,CellphoneDB
TNFSF13 FAS,Ramilowski_2015_Literature_supported,"10706119,",TNFSF13,HGNC:11928,plasma membrane; secreted,FAS,HGNC:11920,HGNC:11928 HGNC:11920,CellphoneDB_flipped
TNFSF13 SDC2,Ramilowski_2015_Literature_supported,"15846369,",TNFSF13,HGNC:11928,plasma membrane; secreted,SDC2,HGNC:10659,HGNC:11928 HGNC:10659,
TNFSF13 TNFRSF11B,Ramilowski_2015_Literature_supported,"10706119,",TNFSF13,HGNC:11928,plasma membrane; secreted,TNFRSF11B,HGNC:11909,HGNC:11928 HGNC:11909,
TNFSF13 TNFRSF13B,Ramilowski_2015_Literature_supported,"10956646,10956646,",TNFSF13,HGNC:11928,plasma membrane; secreted,TNFRSF13B,HGNC:18153,HGNC:11928 HGNC:18153,CellphoneDB
TNFSF13 TNFRSF14,Ramilowski_2015_Literature_supported,"10706119,",TNFSF13,HGNC:11928,plasma membrane; secreted,TNFRSF14,HGNC:11912,HGNC:11928 HGNC:11912,CellphoneDB
TNFSF13 TNFRSF17,Ramilowski_2015_Literature_supported,"14764606,10973284,",TNFSF13,HGNC:11928,plasma membrane; secreted,TNFRSF17,HGNC:11913,HGNC:11928 HGNC:11913,CellphoneDB
TNFSF13 TNFRSF1A,Ramilowski_2015_Literature_supported,"10706119,",TNFSF13,HGNC:11928,plasma membrane; secreted,TNFRSF1A,HGNC:11916,HGNC:11928 HGNC:11916,CellphoneDB_flipped
TNFSF13B TNFRSF13B,Ramilowski_2015_Literature_supported,"10956646,10801128,",TNFSF13B,HGNC:11929,plasma membrane; secreted,TNFRSF13B,HGNC:18153,HGNC:11929 HGNC:18153,CellphoneDB
TNFSF13B TNFRSF13C,Ramilowski_2015_Literature_supported,"15851487,12721620, 11509692,",TNFSF13B,HGNC:11929,plasma membrane; secreted,TNFRSF13C,HGNC:17755,HGNC:11929 HGNC:17755,CellphoneDB
TNFSF13B TNFRSF17,Ramilowski_2015_Literature_supported,"10973284,10908663, 10801128, 10973284,",TNFSF13B,HGNC:11929,plasma membrane; secreted,TNFRSF17,HGNC:11913,HGNC:11929 HGNC:11913,CellphoneDB
TNFSF14 LTBR,Ramilowski_2015_Literature_supported,"10799510,10318773, 10799510, 9462508,",TNFSF14,HGNC:11930,plasma membrane; secreted,LTBR,HGNC:6718,HGNC:11930 HGNC:6718,CellphoneDB
TNFSF14 TNFRSF14,Ramilowski_2015_Literature_supported,"10894944,11390428, 9462508,",TNFSF14,HGNC:11930,plasma membrane; secreted,TNFRSF14,HGNC:11912,HGNC:11930 HGNC:11912,CellphoneDB
TNFSF14 TNFRSF6B,Ramilowski_2015_Literature_supported,"11994433,",TNFSF14,HGNC:11930,plasma membrane; secreted,TNFRSF6B,HGNC:11921,HGNC:11930 HGNC:11921,CellphoneDB_flipped
TNFSF15 TNFRSF25,Ramilowski_2015_Literature_supported,"11911831,11911831,",TNFSF15,HGNC:11931,plasma membrane; secreted,TNFRSF25,HGNC:11910,HGNC:11931 HGNC:11910,CellphoneDB
TNFSF15 TNFRSF6B,Ramilowski_2015_Literature_supported,"11911831,",TNFSF15,HGNC:11931,plasma membrane; secreted,TNFRSF6B,HGNC:11921,HGNC:11931 HGNC:11921,CellphoneDB_flipped
TNFSF18 TNFRSF18,Ramilowski_2015_Literature_supported,"10037686,10037686, 10074428,",TNFSF18,HGNC:11932,plasma membrane,TNFRSF18,HGNC:11914,HGNC:11932 HGNC:11914,CellphoneDB
TNFSF4 TNFRSF4,Ramilowski_2015_Literature_supported,"12134113,12134113,",TNFSF4,HGNC:11934,plasma membrane,TNFRSF4,HGNC:11918,HGNC:11934 HGNC:11918,CellphoneDB
TNFSF8 TNFRSF8,Ramilowski_2015_Literature_supported,"8391931,11754357,",TNFSF8,HGNC:11938,plasma membrane,TNFRSF8,HGNC:11923,HGNC:11938 HGNC:11923,CellphoneDB
TNFSF9 TNFRSF9,Ramilowski_2015_Literature_supported,"8088337,13130507, 9045669, 8088337,",TNFSF9,HGNC:11939,plasma membrane,TNFRSF9,HGNC:11924,HGNC:11939 HGNC:11924,CellphoneDB
TOR2A ATP5F1B,Hou et al. 2020 (this publication),"30552345,",TOR2A,HGNC:11996,secreted,ATP5F1B,HGNC:830,HGNC:11996 HGNC:830,
TRH TRHR,Ramilowski_2015_Literature_supported,"2175902,15117874, 9794253,",TRH,HGNC:12298,secreted,TRHR,HGNC:12299,HGNC:12298 HGNC:12299,
TSHB TSHR,Ramilowski_2015_Literature_supported,"15571461,2558651,",TSHB,HGNC:12372,secreted,TSHR,HGNC:12373,HGNC:12372 HGNC:12373,
TSLP CRLF2,Hou et al. 2020 (this publication),"26198769, 22915648,",TSLP,HGNC:30743,secreted,CRLF2,HGNC:14281,HGNC:30743 HGNC:14281,
TSLP IL7R,Ramilowski_2015_Literature_supported,"11418668,",TSLP,HGNC:30743,secreted,IL7R,HGNC:6024,HGNC:30743 HGNC:6024,
UCN CRHR1,Ramilowski_2015_Literature_supported,"11416224,15450949, 11123370, 8612563,8612563, 9423932,",UCN,HGNC:12516,secreted,CRHR1,HGNC:2357,HGNC:12516 HGNC:2357,
UCN CRHR2,Ramilowski_2015_Literature_supported,"10816663,15450949, 11123370,8612563, 9423932, 11416224,",UCN,HGNC:12516,secreted,CRHR2,HGNC:2358,HGNC:12516 HGNC:2358,CellphoneDB
UCN2 CRHR1,Ramilowski_2015_Literature_supported,"15450949,",UCN2,HGNC:18414,secreted,CRHR1,HGNC:2357,HGNC:18414 HGNC:2357,
UCN2 CRHR2,Ramilowski_2015_Literature_supported,"11329063,15450949,11416224, 11226328,",UCN2,HGNC:18414,secreted,CRHR2,HGNC:2358,HGNC:18414 HGNC:2358,CellphoneDB
UCN2 IL10RB,Ramilowski_2015_Literature_supported,"11416224,",UCN2,HGNC:18414,secreted,IL10RB,HGNC:5965,HGNC:18414 HGNC:5965,
UCN3 CRHR1,Ramilowski_2015_Literature_supported,"11416224,",UCN3,HGNC:17781,secreted,CRHR1,HGNC:2357,HGNC:17781 HGNC:2357,
UCN3 CRHR2,Ramilowski_2015_Literature_supported,"11329063,15450949,11329063, 11416224,",UCN3,HGNC:17781,secreted,CRHR2,HGNC:2358,HGNC:17781 HGNC:2358,CellphoneDB
UCN3 IL10RB,Ramilowski_2015_Literature_supported,"11416224,",UCN3,HGNC:17781,secreted,IL10RB,HGNC:5965,HGNC:17781 HGNC:5965,
ULBP1 KLRK1,Hou et al. 2020 (this publication),"29651291, 26041808,",ULBP1,HGNC:14893,plasma membrane; secreted,KLRK1,HGNC:18788,HGNC:14893 HGNC:18788,
ULBP2 KLRK1,Ramilowski_2015_Literature_supported,"10894171, 26041808,",ULBP2,HGNC:14894,plasma membrane; secreted,KLRK1,HGNC:18788,HGNC:14894 HGNC:18788,
ULBP3 KLRK1,Hou et al. 2020 (this publication),"11239445, 29651291, 26041808,",ULBP3,HGNC:14895,plasma membrane,KLRK1,HGNC:18788,HGNC:14895 HGNC:18788,
UTS2 UTS2R,Ramilowski_2015_Literature_supported,"10499587, 15109617,11976263, 12238917, 15852036,10581185,",UTS2,HGNC:12636,secreted,UTS2R,HGNC:4468,HGNC:12636 HGNC:4468,CellphoneDB
UTS2B UTS2R,Ramilowski_2015_Literature_supported,"14550283, 11015293,14550283,",UTS2B,HGNC:30894,secreted,UTS2R,HGNC:4468,HGNC:30894 HGNC:4468,CellphoneDB_flipped
VASP CXCR2,Ramilowski_2015_Literature_supported,"19435808,",VASP,HGNC:12652,secreted,CXCR2,HGNC:6027,HGNC:12652 HGNC:6027,
VCAM1 ITGA4,Ramilowski_2015_Literature_supported,"11751331,",VCAM1,HGNC:12663,secreted,ITGA4,HGNC:6140,HGNC:12663 HGNC:6140,
VCAM1 ITGA9,No‘l et al. 2020 (ICELLNET),"10209034,",VCAM1,HGNC:12663,secreted,ITGA9,HGNC:6145,HGNC:12663 HGNC:6145,
VCAM1 ITGAD,Ramilowski_2015_Literature_supported,"10438935,10438935,",VCAM1,HGNC:12663,secreted,ITGAD,HGNC:6146,HGNC:12663 HGNC:6146,
VCAM1 ITGB1,Ramilowski_2015_Literature_supported,"11751331,12097820, 19057841,",VCAM1,HGNC:12663,secreted,ITGB1,HGNC:6153,HGNC:12663 HGNC:6153,
VCAM1 ITGB2,Ramilowski_2015_Literature_supported,"10438935,",VCAM1,HGNC:12663,secreted,ITGB2,HGNC:6155,HGNC:12663 HGNC:6155,
VCAM1 ITGB7,Ramilowski_2015_Literature_supported,"12682249,",VCAM1,HGNC:12663,secreted,ITGB7,HGNC:6162,HGNC:12663 HGNC:6162,
VCAN CD44,Ramilowski_2015_Literature_supported,"10950950,",VCAN,HGNC:2464,secreted,CD44,HGNC:1681,HGNC:2464 HGNC:1681,
VCAN EGFR,Ramilowski_2015_Literature_supported,"16045811,",VCAN,HGNC:2464,secreted,EGFR,HGNC:3236,HGNC:2464 HGNC:3236,
VCAN ITGB1,Ramilowski_2015_Literature_supported,"11805102,",VCAN,HGNC:2464,secreted,ITGB1,HGNC:6153,HGNC:2464 HGNC:6153,
VCAN SELP,Ramilowski_2015_Literature_supported,"10950950,",VCAN,HGNC:2464,secreted,SELP,HGNC:10721,HGNC:2464 HGNC:10721,
VCAN TLR2,Ramilowski_2015_Literature_supported,"19122641,",VCAN,HGNC:2464,secreted,TLR2,HGNC:11848,HGNC:2464 HGNC:11848,
VEGFA FLT1,Ramilowski_2015_Literature_supported,"8621427, 15637071,8621427, 17051153, 9393862,",VEGFA,HGNC:12680,secreted,FLT1,HGNC:3763,HGNC:12680 HGNC:3763,CellphoneDB_flipped
VEGFA GPC1,Ramilowski_2015_Literature_supported,"10196157,",VEGFA,HGNC:12680,secreted,GPC1,HGNC:4449,HGNC:12680 HGNC:4449,
VEGFA KDR,Ramilowski_2015_Literature_supported,"8621427, 15637071,8621427, 17318185,",VEGFA,HGNC:12680,secreted,KDR,HGNC:6307,HGNC:12680 HGNC:6307,CellphoneDB_flipped
VEGFA NRP1,Ramilowski_2015_Literature_supported,"11986311, 15637071,11986311, 10409677, 9529250, 17222790, 16763549,",VEGFA,HGNC:12680,secreted,NRP1,HGNC:8004,HGNC:12680 HGNC:8004,CellphoneDB_flipped
VEGFA NRP2,Ramilowski_2015_Literature_supported,"10748121,",VEGFA,HGNC:12680,secreted,NRP2,HGNC:8005,HGNC:12680 HGNC:8005,CellphoneDB_flipped
VEGFB FLT1,Ramilowski_2015_Literature_supported,"97517301,9751730,",VEGFB,HGNC:12681,secreted,FLT1,HGNC:3763,HGNC:12681 HGNC:3763,CellphoneDB_flipped
VEGFB NRP1,Ramilowski_2015_Literature_supported,"409677,10409677,",VEGFB,HGNC:12681,secreted,NRP1,HGNC:8004,HGNC:12681 HGNC:8004,CellphoneDB_flipped
VEGFC FLT4,Ramilowski_2015_Literature_supported,"12881528,8700872, 16530705,",VEGFC,HGNC:12682,secreted,FLT4,HGNC:3767,HGNC:12682 HGNC:3767,CellphoneDB
VEGFC KDR,Ramilowski_2015_Literature_supported,"8612600, 11332691,11332691,",VEGFC,HGNC:12682,secreted,KDR,HGNC:6307,HGNC:12682 HGNC:6307,CellphoneDB_flipped
VEGFC NRP2,Ramilowski_2015_Literature_supported,"8612600,",VEGFC,HGNC:12682,secreted,NRP2,HGNC:8005,HGNC:12682 HGNC:8005,
VEGFC VIPR2,Ramilowski_2015_Literature_supported,"12881528,",VEGFC,HGNC:12682,secreted,VIPR2,HGNC:12695,HGNC:12682 HGNC:12695,
VEGFD FLT4,Ramilowski_2015_Literature_supported,"9435229, 9435229, 21148085,",VEGFD,HGNC:3708,secreted,FLT4,HGNC:3767,HGNC:3708 HGNC:3767,CellphoneDB
VEGFD ITGA9,Ramilowski_2015_Literature_supported,"15590642,",VEGFD,HGNC:3708,secreted,ITGA9,HGNC:6145,HGNC:3708 HGNC:6145,
VEGFD KDR,Ramilowski_2015_Literature_supported,"9435229,9435229,",VEGFD,HGNC:3708,secreted,KDR,HGNC:6307,HGNC:3708 HGNC:6307,CellphoneDB_flipped
VEGFD NRP2,Ramilowski_2015_Literature_supported,"16816121, 9435229,",VEGFD,HGNC:3708,secreted,NRP2,HGNC:8005,HGNC:3708 HGNC:8005,
VIM CD44,Ramilowski_2015_Literature_supported,"22216242,",VIM,HGNC:12692,secreted,CD44,HGNC:1681,HGNC:12692 HGNC:1681,
VIP ADCYAP1R1,Ramilowski_2015_Literature_supported,"10583729, 16930633, 11931347,",VIP,HGNC:12693,secreted,ADCYAP1R1,HGNC:242,HGNC:12693 HGNC:242,
VIP SCTR,Ramilowski_2015_Literature_supported,"1646711,",VIP,HGNC:12693,secreted,SCTR,HGNC:10608,HGNC:12693 HGNC:10608,
VIP VIPR1,Ramilowski_2015_Literature_supported,"11027527,8791009, 8074647, 16930633, 9928018, 9437714, 10801840, 10570056, 8390245, 11931347, 9726637, 9152366, 9454823,15247290, 807467, 11027527,",VIP,HGNC:12693,secreted,VIPR1,HGNC:12694,HGNC:12693 HGNC:12694,CellphoneDB
VIP VIPR2,Ramilowski_2015_Literature_supported,"12220741,16930633, 10801840, 9454823, 9928018, 10570056, 11931347, 9437714, 9152366, 9726637,8146174, 9454823, 10801840,",VIP,HGNC:12693,secreted,VIPR2,HGNC:12695,HGNC:12693 HGNC:12695,
VTN ITGA5,Ramilowski_2015_Literature_supported,"11331280,",VTN,HGNC:12724,secreted,ITGA5,HGNC:6141,HGNC:12724 HGNC:6141,
VTN ITGA8,Ramilowski_2015_Literature_supported,"7559467,",VTN,HGNC:12724,secreted,ITGA8,HGNC:6144,HGNC:12724 HGNC:6144,
VTN ITGAV,Ramilowski_2015_Literature_supported,"23154389,",VTN,HGNC:12724,secreted,ITGAV,HGNC:6150,HGNC:12724 HGNC:6150,
VTN ITGB3,Ramilowski_2015_Literature_supported,"11331280,16195248,",VTN,HGNC:12724,secreted,ITGB3,HGNC:6156,HGNC:12724 HGNC:6156,
VTN ITGB6,Ramilowski_2015_Literature_supported,"8120056,",VTN,HGNC:12724,secreted,ITGB6,HGNC:6161,HGNC:12724 HGNC:6161,
VTN ITGB8,Ramilowski_2015_Literature_supported,"11156415,",VTN,HGNC:12724,secreted,ITGB8,HGNC:6163,HGNC:12724 HGNC:6163,
VTN PLAUR,Ramilowski_2015_Literature_supported,"8830783,",VTN,HGNC:12724,secreted,PLAUR,HGNC:9053,HGNC:12724 HGNC:9053,
VTN PVR,Ramilowski_2015_Literature_supported,"11437656,",VTN,HGNC:12724,secreted,PVR,HGNC:9705,HGNC:12724 HGNC:9705,
VTN TNFRSF11B,Ramilowski_2015_Literature_supported,"15799029,",VTN,HGNC:12724,secreted,TNFRSF11B,HGNC:11909,HGNC:12724 HGNC:11909,
VWF GP1BA,Ramilowski_2015_Literature_supported,"12183630, 12087105, 6336654,",VWF,HGNC:12726,secreted,GP1BA,HGNC:4439,HGNC:12726 HGNC:4439,
VWF ITGA2B,Ramilowski_2015_Literature_supported,"1737795,",VWF,HGNC:12726,secreted,ITGA2B,HGNC:6138,HGNC:12726 HGNC:6138,
VWF TNFRSF11B,Ramilowski_2015_Literature_supported,"15799029,",VWF,HGNC:12726,secreted,TNFRSF11B,HGNC:11909,HGNC:12726 HGNC:11909,
WNT1 FZD1,Efremova et al. 2020 (CellphoneDB),"24032637,",WNT1,HGNC:12774,secreted,FZD1,HGNC:4038,HGNC:12774 HGNC:4038,Ramilowski_2015_Putative
WNT1 FZD10,Hou et al. 2020 (this publication),"24599775,",WNT1,HGNC:12774,secreted,FZD10,HGNC:4039,HGNC:12774 HGNC:4039,
WNT1 FZD2,Hou et al. 2020 (this publication),"28733458,",WNT1,HGNC:12774,secreted,FZD2,HGNC:4040,HGNC:12774 HGNC:4040,
WNT1 FZD3,Ramilowski_2015_Literature_supported,"14642436,",WNT1,HGNC:12774,secreted,FZD3,HGNC:4041,HGNC:12774 HGNC:4041,
WNT1 FZD4,Hou et al. 2020 (this publication),"28733458,",WNT1,HGNC:12774,secreted,FZD4,HGNC:4042,HGNC:12774 HGNC:4042,
WNT1 FZD8,Ramilowski_2015_Literature_supported,"15454084,15454084,",WNT1,HGNC:12774,secreted,FZD8,HGNC:4046,HGNC:12774 HGNC:4046,CellphoneDB
WNT1 FZD9,Ramilowski_2015_Literature_supported,"9147651,9147651,",WNT1,HGNC:12774,secreted,FZD9,HGNC:4047,HGNC:12774 HGNC:4047,
WNT1 LRP6,Ramilowski_2015_Literature_supported,"11029007, 11448771,",WNT1,HGNC:12774,secreted,LRP6,HGNC:6698,HGNC:12774 HGNC:6698,
WNT1 ROR2,Efremova et al. 2020 (CellphoneDB),"15388793, ",WNT1,HGNC:12774,secreted,ROR2,HGNC:10257,HGNC:12774 HGNC:10257,
WNT1 RYK,Ramilowski_2015_Literature_supported,"15454084,15454084,",WNT1,HGNC:12774,secreted,RYK,HGNC:10481,HGNC:12774 HGNC:10481,CellphoneDB_flipped
WNT10A FZD1,Hou et al. 2020 (this publication),"28733458,",WNT10A,HGNC:13829,secreted,FZD1,HGNC:4038,HGNC:13829 HGNC:4038,
WNT10A FZD5,Hou et al. 2020 (this publication),"28733458,",WNT10A,HGNC:13829,secreted,FZD5,HGNC:4043,HGNC:13829 HGNC:4043,
WNT10A FZD8,Hou et al. 2020 (this publication),"28733458,",WNT10A,HGNC:13829,secreted,FZD8,HGNC:4046,HGNC:13829 HGNC:4046,
WNT10B FZD7,Hou et al. 2020 (this publication),"29979633,",WNT10B,HGNC:12775,secreted,FZD7,HGNC:4045,HGNC:12775 HGNC:4045,
WNT11 FZD7,Ramilowski_2015_Literature_supported,"10862746,",WNT11,HGNC:12776,secreted,FZD7,HGNC:4045,HGNC:12776 HGNC:4045,
WNT11 FZD8,Hou et al. 2020 (this publication),"29717114,",WNT11,HGNC:12776,secreted,FZD8,HGNC:4046,HGNC:12776 HGNC:4046,
WNT16 FZD2,Hou et al. 2020 (this publication),"26861315,",WNT16,HGNC:16267,secreted,FZD2,HGNC:4040,HGNC:16267 HGNC:4040,
WNT16 LRP5,Hou et al. 2020 (this publication),"26861315,",WNT16,HGNC:16267,secreted,LRP5,HGNC:6697,HGNC:16267 HGNC:6697,
WNT2 FZD1,Ramilowski_2015_Literature_supported,"10557084,",WNT2,HGNC:12780,secreted,FZD1,HGNC:4038,HGNC:12780 HGNC:4038,
WNT2 FZD2,Efremova et al. 2020 (CellphoneDB),"24032637,",WNT2,HGNC:12780,secreted,FZD2,HGNC:4040,HGNC:12780 HGNC:4040,
WNT2 FZD3,Efremova et al. 2020 (CellphoneDB),"24032637,",WNT2,HGNC:12780,secreted,FZD3,HGNC:4041,HGNC:12780 HGNC:4041,
WNT2 FZD4,Efremova et al. 2020 (CellphoneDB),"24032637,",WNT2,HGNC:12780,secreted,FZD4,HGNC:4042,HGNC:12780 HGNC:4042,
